Year;pop;ISO3166_alpha3;ISO3166_numeric;Region;SubRegion;OPEC;EU;OECD;co2_mtco2;coalprod_mtoe;gasprod_mtoe;oilprod_mt
2014;1.318359;EST;233;Europe;Europe;0;1;1;24.25801476;;;
2015;1.315321;EST;233;Europe;Europe;0;1;1;22.36586534;;;
2016;1.312442;EST;233;Europe;Europe;0;1;1;22.59798501;;;
2017;1.309632;EST;233;Europe;Europe;0;1;1;24.43576791;;;
2018;1.306788;EST;233;Europe;Europe;0;1;1;25.66445259;;;
1965;4.568598;FIN;246;Europe;Europe;0;1;1;24.77817105;;;
1966;4.581115;FIN;246;Europe;Europe;0;1;1;28.1490685;;;
1967;4.588656;FIN;246;Europe;Europe;0;1;1;28.92766332;;;
1968;4.594024;FIN;246;Europe;Europe;0;1;1;33.23718899;;;
1969;4.601033;FIN;246;Europe;Europe;0;1;1;38.99812977;;;
1970;4.612366;FIN;246;Europe;Europe;0;1;1;43.18979169;;;
1971;4.62938;FIN;246;Europe;Europe;0;1;1;43.35846842;;;
1972;4.651172;FIN;246;Europe;Europe;0;1;1;44.83398753;;;
1973;4.675456;FIN;246;Europe;Europe;0;1;1;50.4731076;;;
1974;4.698779;FIN;246;Europe;Europe;0;1;1;46.021634;;;
1975;4.718749;FIN;246;Europe;Europe;0;1;1;46.95490669;;;
1976;4.734437;FIN;246;Europe;Europe;0;1;1;53.26395215;;;
1977;4.746932;FIN;246;Europe;Europe;0;1;1;52.49997141;;;
1978;4.758252;FIN;246;Europe;Europe;0;1;1;55.61925217;;;
1979;4.771345;FIN;246;Europe;Europe;0;1;1;57.57713355;;;
1980;4.788243;FIN;246;Europe;Europe;0;1;1;57.64400993;;;
1981;4.809813;FIN;246;Europe;Europe;0;1;1;48.71280406;;;
1982;kwi.51;FIN;246;Europe;Europe;0;1;1;47.06010185;;;
1983;4.862178;FIN;246;Europe;Europe;0;1;1;45.31715272;;;
1984;4.888204;FIN;246;Europe;Europe;0;1;1;47.90816091;;;
1985;4.91122;FIN;246;Europe;Europe;0;1;1;53.16792269;;;
1986;4.930341;FIN;246;Europe;Europe;0;1;1;52.94891568;;;
1987;4.946373;FIN;246;Europe;Europe;0;1;1;55.64721121;;;
1988;4.961087;FIN;246;Europe;Europe;0;1;1;54.75683491;;;
1989;4.977115;FIN;246;Europe;Europe;0;1;1;55.1124786;;;
1990;4.996222;FIN;246;Europe;Europe;0;1;1;57.47311621;;;
1991;5.019125;FIN;246;Europe;Europe;0;1;1;56.61664488;;;
1992;5.044925;FIN;246;Europe;Europe;0;1;1;54.42170609;;;
1993;5.071789;FIN;246;Europe;Europe;0;1;1;56.47239669;;;
1994;5.097097;FIN;246;Europe;Europe;0;1;1;62.90592862;;;
1995;5.119005;FIN;246;Europe;Europe;0;1;1;58.64662407;;;
1996;5.136979;FIN;246;Europe;Europe;0;1;1;64.78541761;;;
1997;5.151746;FIN;246;Europe;Europe;0;1;1;63.06789931;;;
1998;5.164242;FIN;246;Europe;Europe;0;1;1;60.53241854;;;
1999;5.175926;FIN;246;Europe;Europe;0;1;1;60.2125134;;;
2000;5.187954;FIN;246;Europe;Europe;0;1;1;59.72884078;;;
2001;5.200479;FIN;246;Europe;Europe;0;1;1;64.56799761;;;
2002;5.213373;FIN;246;Europe;Europe;0;1;1;67.83588526;;;
2003;5.227103;FIN;246;Europe;Europe;0;1;1;76.22407255;;;
2004;5.242185;FIN;246;Europe;Europe;0;1;1;69.97726887;;;
2005;5.258927;FIN;246;Europe;Europe;0;1;1;59.41668958;;;
2006;5.27757;FIN;246;Europe;Europe;0;1;1;69.5762335;;;
2007;5.298014;FIN;246;Europe;Europe;0;1;1;67.45425843;;;
2008;5.319902;FIN;246;Europe;Europe;0;1;1;60.02321182;;;
2009;5.342646;FIN;246;Europe;Europe;0;1;1;57.38792029;;;
2010;5.365782;FIN;246;Europe;Europe;0;1;1;65.5158021;;;
2011;5.389242;FIN;246;Europe;Europe;0;1;1;57.61691837;;;
2012;5.41298;FIN;246;Europe;Europe;0;1;1;51.45221292;;;
2013;5.436616;FIN;246;Europe;Europe;0;1;1;52.90821407;;;
2014;5.459717;FIN;246;Europe;Europe;0;1;1;48.46076748;;;
2015;5.481966;FIN;246;Europe;Europe;0;1;1;44.68967103;;;
2016;5.503132;FIN;246;Europe;Europe;0;1;1;48.16382354;;;
2017;5.523231;FIN;246;Europe;Europe;0;1;1;45.35603567;;;
2018;5.542517;FIN;246;Europe;Europe;0;1;1;46.56788654;;;
1965;48.952255;FRA;250;Europe;Europe;0;1;1;328.3162715;;;
1966;49.411387;FRA;250;Europe;Europe;0;1;1;329.2314414;;;
1967;49.791935;FRA;250;Europe;Europe;0;1;1;354.5473428;;;
1968;50.127143;FRA;250;Europe;Europe;0;1;1;368.1743724;;;
1969;50.466394;FRA;250;Europe;Europe;0;1;1;403.7740546;;;
1970;50.843829;FRA;250;Europe;Europe;0;1;1;432.1233232;;;
1971;51.27347;FRA;250;Europe;Europe;0;1;1;451.5415447;;;
1972;51.739837;FRA;250;Europe;Europe;0;1;1;474.9921989;;;
1973;52.212314;FRA;250;Europe;Europe;0;1;1;515.38916;;;
1974;52.646198;FRA;250;Europe;Europe;0;1;1;496.7281008;;;
1975;53.01073;FRA;250;Europe;Europe;0;1;1;454.903575;;;
1976;53.295791;FRA;250;Europe;Europe;0;1;1;502.2363688;;;
1977;53.516213;FRA;250;Europe;Europe;0;1;1;483.2043186;;;
1978;53.696453;FRA;250;Europe;Europe;0;1;1;499.9512071;;;
1979;53.872444;FRA;250;Europe;Europe;0;1;1;508.643727;;;
1980;54.070817;FRA;250;Europe;Europe;0;1;1;484.2329977;;;
1981;54.298045;FRA;250;Europe;Europe;0;1;1;441.3952777;;;
1982;54.547688;FRA;250;Europe;Europe;0;1;1;417.9104531;;;
1983;54.817832;FRA;250;Europe;Europe;0;1;1;401.031819;;;
1984;55.102743;FRA;250;Europe;Europe;0;1;1;386.0088157;;;
1985;55.397482;FRA;250;Europe;Europe;0;1;1;380.8675414;;;
1986;55.704494;FRA;250;Europe;Europe;0;1;1;370.239519;;;
1987;56.024508;FRA;250;Europe;Europe;0;1;1;362.5503705;;;
1988;56.348214;FRA;250;Europe;Europe;0;1;1;358.4332284;;;
1989;56.663204;FRA;250;Europe;Europe;0;1;1;370.3342984;;;
1990;56.960835;FRA;250;Europe;Europe;0;1;1;369.667018;;;
1991;57.237702;FRA;250;Europe;Europe;0;1;1;392.0119193;;;
1992;57.496974;FRA;250;Europe;Europe;0;1;1;381.1891977;;;
1993;57.74482;FRA;250;Europe;Europe;0;1;1;364.2587641;;;
1994;57.990661;FRA;250;Europe;Europe;0;1;1;350.2921199;;;
1995;58.241791;FRA;250;Europe;Europe;0;1;1;356.1468602;;;
1996;58.499689;FRA;250;Europe;Europe;0;1;1;373.2898829;;;
1997;58.763395;FRA;250;Europe;Europe;0;1;1;362.2260977;;;
1998;59.034921;FRA;250;Europe;Europe;0;1;1;385.0347155;;;
1999;59.316107;FRA;250;Europe;Europe;0;1;1;384.6333712;;;
2000;59.608201;FRA;250;Europe;Europe;0;1;1;381.8751054;;;
2001;59.911252;FRA;250;Europe;Europe;0;1;1;383.5376248;;;
2002;60.225076;FRA;250;Europe;Europe;0;1;1;380.1510424;;;
2003;60.550097;FRA;250;Europe;Europe;0;1;1;387.114176;;;
2004;60.886607;FRA;250;Europe;Europe;0;1;1;389.1004633;;;
2005;61.2339;FRA;250;Europe;Europe;0;1;1;389.957652;;;
2006;61.592884;FRA;250;Europe;Europe;0;1;1;380.2687519;;;
2007;61.96095;FRA;250;Europe;Europe;0;1;1;371.1673347;;;
2008;62.329567;FRA;250;Europe;Europe;0;1;1;371.070598;;;
2009;62.687521;FRA;250;Europe;Europe;0;1;1;356.2586303;;;
2010;63.02674;FRA;250;Europe;Europe;0;1;1;361.4911894;;;
2011;63.343577;FRA;250;Europe;Europe;0;1;1;334.9005842;;;
2012;63.639873;FRA;250;Europe;Europe;0;1;1;336.2796459;;;
2013;63.919917;FRA;250;Europe;Europe;0;1;1;336.0036397;;;
2014;64.190638;FRA;250;Europe;Europe;0;1;1;302.2623166;;;
2015;64.457201;FRA;250;Europe;Europe;0;1;1;310.4882442;;;
2016;64.72069;FRA;250;Europe;Europe;0;1;1;315.3187637;;;
2017;64.979548;FRA;250;Europe;Europe;0;1;1;321.3901786;;;
2018;65.233271;FRA;250;Europe;Europe;0;1;1;311.760071;;;
1965;0.532511;GAB;266;Africa;Middle Africa;1;0;0;;;;1.265
1966;0.542557;GAB;266;Africa;Middle Africa;1;0;0;;;;1.447
1967;0.553823;GAB;266;Africa;Middle Africa;1;0;0;;;;3.445
1968;0.565873;GAB;266;Africa;Middle Africa;1;0;0;;;;4.641
1969;0.578108;GAB;266;Africa;Middle Africa;1;0;0;;;;5.027
1970;0.590118;GAB;266;Africa;Middle Africa;1;0;0;;;;5.423
1971;0.601731;GAB;266;Africa;Middle Africa;1;0;0;;;;5.795
1972;0.613123;GAB;266;Africa;Middle Africa;1;0;0;;;;6.303
1973;0.624621;GAB;266;Africa;Middle Africa;1;0;0;;;;7.597
1974;0.636696;GAB;266;Africa;Middle Africa;1;0;0;;;;10.202
1975;0.649716;GAB;266;Africa;Middle Africa;1;0;0;;;;11.315
1976;0.66377;GAB;266;Africa;Middle Africa;1;0;0;;;;11.324
1977;0.678774;GAB;266;Africa;Middle Africa;1;0;0;;;;11.267
1978;0.694732;GAB;266;Africa;Middle Africa;1;0;0;;;;10.cze
1979;0.711533;GAB;266;Africa;Middle Africa;1;0;0;;;;9.798
1980;0.729159;GAB;266;Africa;Middle Africa;1;0;0;;;;8.895
1981;0.747587;GAB;266;Africa;Middle Africa;1;0;0;;;;7.652
1982;0.766855;GAB;266;Africa;Middle Africa;1;0;0;;;;7.792
1983;0.787013;GAB;266;Africa;Middle Africa;1;0;0;;;;7.869
1984;0.808083;GAB;266;Africa;Middle Africa;1;0;0;;;;sie.73
1985;0.830085;GAB;266;Africa;Middle Africa;1;0;0;;;;8.626
1986;0.853027;GAB;266;Africa;Middle Africa;1;0;0;;;;8.295
1987;0.876863;GAB;266;Africa;Middle Africa;1;0;0;;;;7.729
1988;0.901458;GAB;266;Africa;Middle Africa;1;0;0;;;;8.892
1989;0.926622;GAB;266;Africa;Middle Africa;1;0;0;;;;10.227
1990;0.952212;GAB;266;Africa;Middle Africa;1;0;0;;;;13.493
1991;0.978223;GAB;266;Africa;Middle Africa;1;0;0;;;;14.708
1992;1.004676;GAB;266;Africa;Middle Africa;1;0;0;;;;14.452
1993;1.031504;GAB;266;Africa;Middle Africa;1;0;0;;;;15.223
1994;1.058663;GAB;266;Africa;Middle Africa;1;0;0;;;;16.837
1995;1.086137;GAB;266;Africa;Middle Africa;1;0;0;;;;17.756
1996;1.113994;GAB;266;Africa;Middle Africa;1;0;0;;;;18.25
1997;1.142324;GAB;266;Africa;Middle Africa;1;0;0;;;;18.194
1998;1.171224;GAB;266;Africa;Middle Africa;1;0;0;;;;16.848
1999;1.200773;GAB;266;Africa;Middle Africa;1;0;0;;;;16.975
2000;1.231122;GAB;266;Africa;Middle Africa;1;0;0;;;;13.81887825
2001;1.262259;GAB;266;Africa;Middle Africa;1;0;0;;;;13.08207934
2002;1.294409;GAB;266;Africa;Middle Africa;1;0;0;;;;12.78248974
2003;1.328146;GAB;266;Africa;Middle Africa;1;0;0;;;;13.68125855
2004;1.364205;GAB;266;Africa;Middle Africa;1;0;0;;;;13.66867305
2005;1.403126;GAB;266;Africa;Middle Africa;1;0;0;;;;13.49801457
2006;1.444844;GAB;266;Africa;Middle Africa;1;0;0;;;;12.08045643
2007;1.489193;GAB;266;Africa;Middle Africa;1;0;0;;;;12.26099412
2008;1.536411;GAB;266;Africa;Middle Africa;1;0;0;;;;11.9950667
2009;1.586754;GAB;266;Africa;Middle Africa;1;0;0;;;;12.03353071
2010;1.64021;GAB;266;Africa;Middle Africa;1;0;0;;;;11.64379959
2011;1.697101;GAB;266;Africa;Middle Africa;1;0;0;;;;11.79793844
2012;1.756817;GAB;266;Africa;Middle Africa;1;0;0;;;;11.0725264
2013;1.817271;GAB;266;Africa;Middle Africa;1;0;0;;;;10.65565321
2014;1.875713;GAB;266;Africa;Middle Africa;1;0;0;;;;10.53082421
2015;1.930175;GAB;266;Africa;Middle Africa;1;0;0;;;;10.66239398
2016;1.979786;GAB;266;Africa;Middle Africa;1;0;0;;;;11.04794282
2017;2.025137;GAB;266;Africa;Middle Africa;1;0;0;;;;10.4889316
2018;2.067561;GAB;266;Africa;Middle Africa;1;0;0;;;;9.686730506
1965;76.255926;DEU;276;Europe;Europe;0;1;1;909.7163933;;;
1966;76.816337;DEU;276;Europe;Europe;0;1;1;900.1944291;;;
1967;77.352662;DEU;276;Europe;Europe;0;1;1;891.41002;;;
1968;77.841435;DEU;276;Europe;Europe;0;1;1;943.6908415;;;
1969;78.254626;DEU;276;Europe;Europe;0;1;1;1010.799228;;;
1970;78.572984;DEU;276;Europe;Europe;0;1;1;1042.283275;;10.32929923;
1971;78.786608;DEU;276;Europe;Europe;0;1;1;1043.960195;;12.72547291;
1972;78.901707;DEU;276;Europe;Europe;0;1;1;1065.981616;;15.23523216;
1973;78.936165;DEU;276;Europe;Europe;0;1;1;1115.063587;;17.05713672;
1974;78.91722;DEU;276;Europe;Europe;0;1;1;1083.784779;;17.71599312;
1975;78.866498;DEU;276;Europe;Europe;0;1;1;1024.107451;;16.44471195;
1976;78.794496;DEU;276;Europe;Europe;0;1;1;1092.072515;;16.95698624;
1977;78.701801;DEU;276;Europe;Europe;0;1;1;1071.173301;;16.85864144;
1978;78.589311;DEU;276;Europe;Europe;0;1;1;1055.220399;;17.43013758;
1979;78.454848;DEU;276;Europe;Europe;0;1;1;1112.264799;;17.45526655;
1980;78.30065;DEU;276;Europe;Europe;0;1;1;1077.228929;;15.89127257;
1981;78.126104;DEU;276;Europe;Europe;0;1;1;1041.98158;148.8535127;16.27908426;
1982;77.944848;DEU;276;Europe;Europe;0;1;1;1000.705998;149.5026993;14.29084265;
1983;77.79008;DEU;276;Europe;Europe;0;1;1;1014.693243;141.2614437;15.79647463;
1984;77.704336;DEU;276;Europe;Europe;0;1;1;1033.068555;142.9774647;15.52239897;
1985;77.717431;DEU;276;Europe;Europe;0;1;1;1040.750858;148.634177;14.7099742;
1986;77.8375;DEU;276;Europe;Europe;0;1;1;1032.427591;143.5124129;12.05085985;
1987;78.054086;DEU;276;Europe;Europe;0;1;1;1025.87261;138.9566839;13.52583835;
1988;78.354017;DEU;276;Europe;Europe;0;1;1;1010.376937;137.8846815;12.58677988;
1989;78.71561;DEU;276;Europe;Europe;0;1;1;998.7523331;131.5658697;13.17304385;
1990;79.118326;DEU;276;Europe;Europe;0;1;1;1003.058285;125.0371355;12.91885211;
1991;79.564454;DEU;276;Europe;Europe;0;1;1;965.1485586;106.1505369;13.23756;
1992;80.046157;DEU;276;Europe;Europe;0;1;1;919.1944591;97.63465793;13.427316;
1993;80.520088;DEU;276;Europe;Europe;0;1;1;911.6355934;87.84973158;13.3623;
1994;80.931041;DEU;276;Europe;Europe;0;1;1;892.255574;80.94855864;14.00868;
1995;81.240604;DEU;276;Europe;Europe;0;1;1;884.3580468;79.04953282;14.455476;
1996;81.426337;DEU;276;Europe;Europe;0;1;1;910.5513554;73.98744373;15.654492;
1997;81.499866;DEU;276;Europe;Europe;0;1;1;883.3096591;70.86769816;15.38838;
1998;81.499232;DEU;276;Europe;Europe;0;1;1;874.1939921;65.00839069;15.036084;
1999;81.481612;DEU;276;Europe;Europe;0;1;1;851.7622317;63.27992141;16.060464;
2000;81.487757;DEU;276;Europe;Europe;0;1;1;849.4903435;60.71252637;15.189552;
2001;81.535848;DEU;276;Europe;Europe;0;1;1;866.0111056;58.25692478;15.333948;
2002;81.611868;DEU;276;Europe;Europe;0;1;1;852.6331005;58.42320151;15.29388;
2003;81.686495;DEU;276;Europe;Europe;0;1;1;857.8757093;57.79882984;15.920604;
2004;81.715659;DEU;276;Europe;Europe;0;1;1;843.7008441;58.41312779;14.732172;
2005;81.671234;DEU;276;Europe;Europe;0;1;1;822.1686414;56.57186552;14.22414;
2006;81.540353;DEU;276;Europe;Europe;0;1;1;840.1202425;53.34939957;14.051772;
2007;81.344457;DEU;276;Europe;Europe;0;1;1;807.2309476;54.41409111;12.871656;
2008;81.130944;DEU;276;Europe;Europe;0;1;1;806.4686114;50.09594395;11.724048;
2009;80.965612;DEU;276;Europe;Europe;0;1;1;751.0154789;46.41468088;10.959732;
2010;80.894785;DEU;276;Europe;Europe;0;1;1;780.5548785;45.89810841;9.564912;
2011;80.93398;DEU;276;Europe;Europe;0;1;1;761.0296239;46.73108348;8.998668;
2012;81.066228;DEU;276;Europe;Europe;0;1;1;770.2912905;47.7725949;8.135316;
2013;81.265139;DEU;276;Europe;Europe;0;1;1;794.5957824;45.12090386;7.398216;
2014;81.48966;DEU;276;Europe;Europe;0;1;1;748.3557523;44.1338357;6.949908;
2015;81.707789;DEU;276;Europe;Europe;0;1;1;751.9365981;42.81250604;6.469848;
2016;81.914672;DEU;276;Europe;Europe;0;1;1;766.5713489;39.63647661;5.952744;
2017;82.114224;DEU;276;Europe;Europe;0;1;1;762.6173;39.41913047;5.482512;
2018;82.293457;DEU;276;Europe;Europe;0;1;1;725.6734713;37.59049308;4.765068;
1965;8.450504;GRC;300;Europe;Europe;0;1;1;22.51197496;;;
1966;8.486428;GRC;300;Europe;Europe;0;1;1;23.73047464;;;
1967;8.524555;GRC;300;Europe;Europe;0;1;1;25.962037;;;
1968;8.565665;GRC;300;Europe;Europe;0;1;1;27.22102871;;;
1969;8.610472;GRC;300;Europe;Europe;0;1;1;27.84137041;;;
1970;8.659795;GRC;300;Europe;Europe;0;1;1;29.8222684;;;
1971;8.712683;GRC;300;Europe;Europe;0;1;1;37.21941186;;;
1972;8.769758;GRC;300;Europe;Europe;0;1;1;41.86056212;;;
1973;8.835139;GRC;300;Europe;Europe;0;1;1;48.93818949;;;
1974;8.914176;GRC;300;Europe;Europe;0;1;1;48.24914874;;;
1975;9.009917;GRC;300;Europe;Europe;0;1;1;56.17073168;;;
1976;9.124755;GRC;300;Europe;Europe;0;1;1;63.06412475;;;
1977;9.25538;GRC;300;Europe;Europe;0;1;1;67.13287601;;;
1978;9.392113;GRC;300;Europe;Europe;0;1;1;65.18368929;;;
1979;9.521672;GRC;300;Europe;Europe;0;1;1;54.0597201;;;
1980;9.634504;GRC;300;Europe;Europe;0;1;1;52.93884027;;;
1981;9.727724;GRC;300;Europe;Europe;0;1;1;52.59625676;3.477836;;
1982;9.804166;GRC;300;Europe;Europe;0;1;1;52.58444802;mar.42;;
1983;9.867161;GRC;300;Europe;Europe;0;1;1;54.84452933;mar.67;;
1984;9.922431;GRC;300;Europe;Europe;0;1;1;56.90116139;kwi.25;;
1985;9.974739;GRC;300;Europe;Europe;0;1;1;60.26315146;4.837972;;
1986;10.023374;GRC;300;Europe;Europe;0;1;1;60.07190599;5.05587;;
1987;10.068281;GRC;300;Europe;Europe;0;1;1;67.03245414;5.9690856;;
1988;10.115853;GRC;300;Europe;Europe;0;1;1;71.60337345;6.2868223;;
1989;10.174169;GRC;300;Europe;Europe;0;1;1;78.44852371;7.1212018;;
1990;10.248537;GRC;300;Europe;Europe;0;1;1;82.57801964;7.1185;;
1991;10.341892;GRC;300;Europe;Europe;0;1;1;82.10208302;6.903399902;;
1992;10.451417;GRC;300;Europe;Europe;0;1;1;84.56846092;6.995100098;;
1993;10.569422;GRC;300;Europe;Europe;0;1;1;86.02003873;7.163100098;;
1994;10.684818;GRC;300;Europe;Europe;0;1;1;87.40476324;7.360799805;;
1995;10.789375;GRC;300;Europe;Europe;0;1;1;89.49244926;7.510100098;;
1996;10.880912;GRC;300;Europe;Europe;0;1;1;90.79803552;7.189200195;;
1997;10.961123;GRC;300;Europe;Europe;0;1;1;94.17411366;7.706200195;;
1998;11.030393;GRC;300;Europe;Europe;0;1;1;99.57773327;8.126;;
1999;11.090266;GRC;300;Europe;Europe;0;1;1;97.99620028;8.034299805;;
2000;11.142119;GRC;300;Europe;Europe;0;1;1;103.5734316;8.221599609;;
2001;11.184398;GRC;300;Europe;Europe;0;1;1;105.8104059;8.392;;
2002;11.216799;GRC;300;Europe;Europe;0;1;1;105.1449945;8.582099609;;
2003;11.243567;GRC;300;Europe;Europe;0;1;1;108.4145345;8.176;;
2004;11.270476;GRC;300;Europe;Europe;0;1;1;108.6185141;8.546799805;;
2005;11.301204;GRC;300;Europe;Europe;0;1;1;109.1250048;8.538;;
2006;11.33877;GRC;300;Europe;Europe;0;1;1;110.1078654;8.170299805;;
2007;11.380897;GRC;300;Europe;Europe;0;1;1;114.6305469;8.389099609;;
2008;11.419647;GRC;300;Europe;Europe;0;1;1;108.9033296;8.1295;;
2009;11.443828;GRC;300;Europe;Europe;0;1;1;104.1878411;8.175899902;;
2010;11.446005;GRC;300;Europe;Europe;0;1;1;96.00124724;7.315399902;;
2011;11.422805;GRC;300;Europe;Europe;0;1;1;95.4081466;7.504899902;;
2012;11.378257;GRC;300;Europe;Europe;0;1;1;89.76254938;8.044700195;;
2013;lis.13;GRC;300;Europe;Europe;0;1;1;81.28440869;6.728299805;;
2014;11.264726;GRC;300;Europe;Europe;0;1;1;77.72699102;6.384200195;;
2015;lis.78;GRC;300;Europe;Europe;0;1;1;75.11104155;5.675264;;
2016;11.183716;GRC;300;Europe;Europe;0;1;1;71.94684048;3.972563;;
2017;11.159773;GRC;300;Europe;Europe;0;1;1;77.11914933;4.56727;;
2018;11.142161;GRC;300;Europe;Europe;0;1;1;76.22323134;4.416021605;;
1965;10.169931;HUN;348;Europe;Europe;0;1;1;59.50537684;;;
1966;10.208376;HUN;348;Europe;Europe;0;1;1;59.35089138;;;
1967;10.24886;HUN;348;Europe;Europe;0;1;1;55.28503624;;;
1968;10.289943;HUN;348;Europe;Europe;0;1;1;56.42382155;;;
1969;10.329555;HUN;348;Europe;Europe;0;1;1;59.54984839;;;
1970;10.36634;HUN;348;Europe;Europe;0;1;1;63.0972102;;;
1971;10.398442;HUN;348;Europe;Europe;0;1;1;64.25390691;;;
1972;10.426426;HUN;348;Europe;Europe;0;1;1;65.57018999;;;
1973;10.45406;HUN;348;Europe;Europe;0;1;1;70.06857785;;;
1974;10.486634;HUN;348;Europe;Europe;0;1;1;71.87932357;;;
1975;10.52727;HUN;348;Europe;Europe;0;1;1;73.03918843;;;
1976;10.578457;HUN;348;Europe;Europe;0;1;1;76.25272135;;;
1977;10.637073;HUN;348;Europe;Europe;0;1;1;80.58942048;;;
1978;10.693829;HUN;348;Europe;Europe;0;1;1;85.64702939;;;
1979;10.735989;HUN;348;Europe;Europe;0;1;1;84.44920227;;;
1980;10.754766;HUN;348;Europe;Europe;0;1;1;83.19570762;;;
1981;10.746963;HUN;348;Europe;Europe;0;1;1;82.28273658;7.180334406;;
1982;10.716324;HUN;348;Europe;Europe;0;1;1;82.74189012;7.197046217;;
1983;10.669693;HUN;348;Europe;Europe;0;1;1;78.90777891;6.903919239;;
1984;10.617232;HUN;348;Europe;Europe;0;1;1;80.07668424;6.743996673;;
1985;10.566817;HUN;348;Europe;Europe;0;1;1;80.32653241;6.555864115;;
1986;10.519786;HUN;348;Europe;Europe;0;1;1;78.71775529;6.202197072;;
1987;10.475042;HUN;348;Europe;Europe;0;1;1;80.05034849;6.157143212;;
1988;10.435047;HUN;348;Europe;Europe;0;1;1;75.84709854;5.674275309;;
1989;10.402126;HUN;348;Europe;Europe;0;1;1;72.2261198;5.426905047;;
1990;10.377651;HUN;348;Europe;Europe;0;1;1;72.53131931;4.909219664;;
1991;10.363564;HUN;348;Europe;Europe;0;1;1;67.27906165;4.743955134;;
1992;10.359143;HUN;348;Europe;Europe;0;1;1;62.38806539;4.314160058;;
1993;10.359589;HUN;348;Europe;Europe;0;1;1;59.62760423;3.716614251;;
1994;10.358122;HUN;348;Europe;Europe;0;1;1;59.4595553;3.543670998;;
1995;10.349838;HUN;348;Europe;Europe;0;1;1;58.73507871;3.6051399;;
1996;10.332989;HUN;348;Europe;Europe;0;1;1;59.47413846;3.850634535;;
1997;10.309022;HUN;348;Europe;Europe;0;1;1;57.64970071;4.021629413;;
1998;10.280145;HUN;348;Europe;Europe;0;1;1;58.03103752;3.675819174;;
1999;10.249959;HUN;348;Europe;Europe;0;1;1;59.17792354;3.397814476;;
2000;10.221051;HUN;348;Europe;Europe;0;1;1;55.46529559;3.315753305;;
2001;10.194005;HUN;348;Europe;Europe;0;1;1;57.27593509;3.021157025;;
2002;10.167872;HUN;348;Europe;Europe;0;1;1;56.03160884;2.959650098;;
2003;10.141956;HUN;348;Europe;Europe;0;1;1;58.54461333;3.056332243;;
2004;10.115081;HUN;348;Europe;Europe;0;1;1;57.22892953;2.327454501;;
2005;10.086465;HUN;348;Europe;Europe;0;1;1;57.44983176;1.748146;;
2006;10.055897;HUN;348;Europe;Europe;0;1;1;57.155107;1.756599;;
2007;10.023887;HUN;348;Europe;Europe;0;1;1;55.56740789;1.772812;;
2008;9.991201;HUN;348;Europe;Europe;0;1;1;54.39362106;1.693565;;
2009;9.958942;HUN;348;Europe;Europe;0;1;1;48.17851787;1.556045;;
2010;9.92784;HUN;348;Europe;Europe;0;1;1;48.81324236;1.593273;;
2011;9.898204;HUN;348;Europe;Europe;0;1;1;50.28322214;1.645446;;
2012;9.869684;HUN;348;Europe;Europe;0;1;1;45.86167317;1.606468;;
2013;9.841697;HUN;348;Europe;Europe;0;1;1;43.34054961;1.61172;;
2014;9.813335;HUN;348;Europe;Europe;0;1;1;42.32573679;1.587955;;
2015;9.783925;HUN;348;Europe;Europe;0;1;1;45.0641065;1.518284;;
2016;9.753281;HUN;348;Europe;Europe;0;1;1;45.53601108;1.46248;;
2017;9.721559;HUN;348;Europe;Europe;0;1;1;47.85134044;1.283159;;
2018;9.688847;HUN;348;Europe;Europe;0;1;1;47.68223035;1.273503003;;
1965;0.192313;ISL;352;Europe;Europe;0;0;1;1.49721614;;;
1966;0.19499;ISL;352;Europe;Europe;0;0;1;1.602679412;;;
1967;0.197401;ISL;352;Europe;Europe;0;0;1;1.545942204;;;
1968;0.199669;ISL;352;Europe;Europe;0;0;1;1.654885918;;;
1969;0.201974;ISL;352;Europe;Europe;0;0;1;1.506428845;;;
1970;0.204426;ISL;352;Europe;Europe;0;0;1;1.528197329;;;
1971;0.207088;ISL;352;Europe;Europe;0;0;1;1.663034915;;;
1972;0.209929;ISL;352;Europe;Europe;0;0;1;1.779864604;;;
1973;0.212814;ISL;352;Europe;Europe;0;0;1;2.03538928;;;
1974;0.215563;ISL;352;Europe;Europe;0;0;1;1.904373611;;;
1975;0.21807;ISL;352;Europe;Europe;0;0;1;1.787725371;;;
1976;0.220291;ISL;352;Europe;Europe;0;0;1;1.815375686;;;
1977;0.222266;ISL;352;Europe;Europe;0;0;1;1.885401919;;;
1978;0.22415;ISL;352;Europe;Europe;0;0;1;2.009683535;;;
1979;0.226103;ISL;352;Europe;Europe;0;0;1;1.995649631;;;
1980;0.228262;ISL;352;Europe;Europe;0;0;1;1.885669713;;;
1981;0.230664;ISL;352;Europe;Europe;0;0;1;1.882387852;;;
1982;0.233269;ISL;352;Europe;Europe;0;0;1;1.721086589;;;
1983;0.236019;ISL;352;Europe;Europe;0;0;1;1.749798114;;;
1984;0.238808;ISL;352;Europe;Europe;0;0;1;1.872636279;;;
1985;0.241582;ISL;352;Europe;Europe;0;0;1;1.873113545;;;
